SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn_Label,CLV,Churn_Probability,Revenue_At_Risk
1,71,23.95,1756.2,0,True,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,No,1700.45,0.0010220312191266548,1.7379129865639202
0,65,99.05,6416.7,0,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,True,False,False,No,6438.25,0.04230396657506438,272.36351280190826
0,3,19.6,61.35,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,No,58.800000000000004,0.10295636254530213,6.053834117663766
0,1,45.65,45.65,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,Yes,45.65,0.8479154731334687,38.70734134854285
0,30,64.5,1929.95,0,True,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,No,1935.0,0.08979773781405434,173.75862267019514
0,15,69.5,1071.4,0,True,True,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,No,1042.5,0.19367904451128573,201.91040390301538
0,8,68.55,564.35,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,No,548.4,0.3567705207081962,195.6529535563748
0,7,95.0,655.5,1,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,Yes,665.0,0.8762055622622796,582.676698904416
0,70,108.15,7930.55,0,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,True,False,False,No,7570.5,0.16623421287459655,1258.4761085671332
0,62,86.1,5215.25,0,True,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,No,5338.2,0.014369096974919077,76.70511347151302
0,6,19.7,113.5,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,No,118.19999999999999,0.16070906983115185,18.995812054042148
0,14,80.9,1152.8,0,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,No,1132.6000000000001,0.6799868271283622,770.1530804055832
0,22,84.15,1821.95,0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,No,1851.3000000000002,0.5902265758860513,1092.6864599378468
0,22,20.15,419.9,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,No,443.29999999999995,0.0028310708799397376,1.2550137210772856
0,16,64.25,1024.0,0,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,No,1028.0,0.0650188869508917,66.83941578551666
0,10,25.7,251.6,0,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,No,257.0,0.0735881761508442,18.912161270766962
0,13,56.0,764.55,0,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,No,728.0,0.25373257529699567,184.71731481621285
0,20,82.4,1592.35,1,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Yes,1648.0,0.6520244960175419,1074.536369436909
0,2,69.7,135.2,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,No,139.4,0.767933431855913,107.04992040071427
0,53,73.9,3958.25,0,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,No,3916.7000000000003,0.014656247859453022,57.404125991119656
0,11,20.6,233.9,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,No,226.60000000000002,0.03882105557606169,8.79685119353558
0,69,19.9,1363.45,0,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,No,1373.1,0.00881305073201149,12.101199960124976
0,4,70.9,273.0,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Yes,283.6,0.8515564837271538,241.50141878502083
0,72,89.05,6254.45,0,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,No,6411.599999999999,0.0005825744980634975,3.7352346517839203
1,58,45.3,2651.2,1,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,Yes,2627.3999999999996,0.43723705804103624,1148.7966462970185
0,16,20.4,321.4,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,No,326.4,0.10454473079265546,34.123400130722736
0,43,84.25,3539.25,0,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,No,3622.75,0.11134223826740489,403.36509368324107
0,2,104.4,242.8,1,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,Yes,208.8,0.8781809784041336,183.3641882907831
0,14,81.95,1181.75,0,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,No,1147.3,0.062488741544023625,71.6933331734583
0,53,94.85,5000.2,1,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False,Yes,5027.049999999999,0.4864585291355038,2445.451348890634
0,32,20.55,654.55,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,No,657.6,0.031150087182231796,20.48429733103563
0,34,24.7,780.2,0,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,No,839.8,0.04291739073764928,36.04202474147787
1,15,74.45,1145.7,1,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,Yes,1116.75,0.7551063446101739,843.2650103434117
1,7,76.45,503.6,1,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Yes,535.15,0.5165580360102222,276.43603297087043
0,15,105.35,1559.25,0,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,No,1580.25,0.5347823198628155,845.0897609632143
0,61,20.55,1252.0,0,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,No,1253.55,0.047233421514579516,59.20945553960115
0,1,29.95,29.95,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Yes,29.95,0.6844411067968565,20.499011148565852
0,1,45.3,45.3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,No,45.3,0.7356155635787038,33.32338503011528
0,8,84.5,662.65,1,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Yes,676.0,0.8299222139556269,561.0274166340038
0,33,74.75,2453.3,0,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,No,2466.75,0.14967798996371695,369.2181817429988
0,13,79.25,1111.65,1,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,Yes,1030.25,0.7517354176919452,774.4754140771265
0,1,24.8,24.8,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,Yes,24.8,0.826693250654172,20.501992616223465
0,20,51.8,1023.85,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,No,1036.0,0.19027211227870924,197.1219083207428
0,3,30.4,82.15,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,No,91.19999999999999,0.4543275446544122,41.43467207248239
0,13,19.65,244.8,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,No,255.45,0.09120106436142868,23.297311891126956
0,40,56.6,2379.1,0,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,No,2264.0,0.16195045586912582,366.65583208770084
0,43,71.9,3173.35,0,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,True,False,False,No,3091.7000000000003,0.13645994523165478,421.89321267270714
0,6,91.0,531.0,1,True,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,Yes,546.0,0.8554751936938733,467.0894557568548
0,69,19.75,1375.4,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,No,1362.75,0.003910415957559583,5.328919346164322
0,72,109.7,8129.3,0,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,No,7898.400000000001,0.0209258423676265,165.28067335646114
0,59,19.3,1192.7,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,No,1138.7,0.02828716614822925,32.21059609298865
0,20,96.55,1901.65,0,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,No,1931.0,0.41014483606194746,791.9896784356206
0,24,24.1,587.4,0,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,No,578.4000000000001,0.04930001207745087,28.515126985597586
0,59,111.35,6519.75,0,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,No,6569.65,0.42983336231268615,2823.8547487175383
0,72,112.25,8041.65,0,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,No,8082.0,0.11965500938668536,967.0517858631911
0,1,20.75,20.75,0,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,No,20.75,0.37794424071138477,7.842342994761234
0,27,101.9,2681.15,0,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,True,True,False,False,No,2751.3,0.38109170297315553,1048.4976023900429
0,14,80.05,1112.3,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,No,1120.7,0.4550108741281615,509.9306866354306
0,71,105.55,7405.5,0,True,True,True,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,No,7494.05,0.09987212942520765,748.4467315189775
