SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Contract_Type,Churn_Label,TenureGroup,ChargeGroup,Revenue,CLV,CLV_Segment,RiskScore,RiskLevel
1,27,78.05,2135.5,1,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,Month-to-month,Yes,24-48,High,2107.35,2107.35,Medium Value,3,Medium Risk
0,72,23.55,1723.95,0,True,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,Two year,No,48+,Low,1695.6000000000001,1695.6000000000001,Medium Value,0,Low Risk
0,1,19.75,19.75,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,Month-to-month,No,0-12,Low,19.75,19.75,Low Value,5,High Risk
1,71,56.45,3985.35,0,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False,True,False,One year,No,48+,Medium,4007.9500000000003,4007.9500000000003,High Value,0,Low Risk
0,13,85.95,1215.65,0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,Month-to-month,No,12-24,High,1117.3500000000001,1117.3500000000001,Medium Value,3,Medium Risk
0,25,58.6,1502.65,1,False,True,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,Month-to-month,Yes,24-48,Medium,1465.0,1465.0,Medium Value,2,Low Risk
0,67,50.55,3260.1,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,Two year,No,48+,Medium,3386.85,3386.85,High Value,0,Low Risk
0,1,35.45,35.45,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,Month-to-month,Yes,0-12,Medium,35.45,35.45,Low Value,5,High Risk
0,2,44.35,81.25,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Month-to-month,Yes,0-12,Medium,88.7,88.7,Low Value,5,High Risk
0,43,25.7,1188.2,0,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,Two year,No,24-48,Low,1105.1,1105.1,Medium Value,0,Low Risk
0,23,75.0,1778.5,0,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Month-to-month,No,12-24,High,1725.0,1725.0,Medium Value,3,Medium Risk
0,64,20.2,1277.75,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,Two year,No,48+,Low,1292.8,1292.8,Medium Value,0,Low Risk
0,57,19.6,1170.55,0,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,Two year,No,48+,Low,1117.2,1117.2,Medium Value,0,Low Risk
1,1,70.45,70.45,1,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,Month-to-month,Yes,0-12,High,70.45,70.45,Low Value,6,High Risk
1,72,88.05,6425.65,0,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,Two year,No,48+,High,6339.599999999999,6339.599999999999,High Value,1,Low Risk
0,8,71.15,563.65,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,Month-to-month,Yes,0-12,High,569.2,569.2,Low Value,6,High Risk
0,61,101.05,5971.25,0,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,False,Two year,No,48+,High,6164.05,6164.05,High Value,1,Low Risk
0,64,84.3,5289.05,0,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,One year,No,48+,High,5395.2,5395.2,High Value,1,Low Risk
1,71,23.95,1756.2,0,True,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,Two year,No,48+,Low,1700.45,1700.45,Medium Value,0,Low Risk
0,65,99.05,6416.7,0,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,True,False,False,Two year,No,48+,High,6438.25,6438.25,High Value,1,Low Risk
0,3,19.6,61.35,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,One year,No,0-12,Low,58.800000000000004,58.800000000000004,Low Value,3,Medium Risk
0,1,45.65,45.65,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,Month-to-month,Yes,0-12,Medium,45.65,45.65,Low Value,5,High Risk
0,30,64.5,1929.95,0,True,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,One year,No,24-48,Medium,1935.0,1935.0,Medium Value,0,Low Risk
0,15,69.5,1071.4,0,True,True,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,Month-to-month,No,12-24,Medium,1042.5,1042.5,Medium Value,2,Low Risk
0,8,68.55,564.35,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,Month-to-month,No,0-12,Medium,548.4,548.4,Low Value,5,High Risk
0,7,95.0,655.5,1,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,Month-to-month,Yes,0-12,High,665.0,665.0,Low Value,6,High Risk
0,70,108.15,7930.55,0,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,True,False,False,One year,No,48+,High,7570.5,7570.5,High Value,1,Low Risk
0,62,86.1,5215.25,0,True,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,Two year,No,48+,High,5338.2,5338.2,High Value,1,Low Risk
0,6,19.7,113.5,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,Month-to-month,No,0-12,Low,118.19999999999999,118.19999999999999,Low Value,5,High Risk
0,14,80.9,1152.8,0,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,Month-to-month,No,12-24,High,1132.6000000000001,1132.6000000000001,Medium Value,3,Medium Risk
0,22,84.15,1821.95,0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,Month-to-month,No,12-24,High,1851.3000000000002,1851.3000000000002,Medium Value,3,Medium Risk
0,22,20.15,419.9,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,One year,No,12-24,Low,443.29999999999995,443.29999999999995,Low Value,1,Low Risk
0,16,64.25,1024.0,0,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,Two year,No,12-24,Medium,1028.0,1028.0,Medium Value,0,Low Risk
0,10,25.7,251.6,0,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,Two year,No,0-12,Low,257.0,257.0,Low Value,3,Medium Risk
0,13,56.0,764.55,0,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,Month-to-month,No,12-24,Medium,728.0,728.0,Medium Value,2,Low Risk
0,20,82.4,1592.35,1,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Month-to-month,Yes,12-24,High,1648.0,1648.0,Medium Value,3,Medium Risk
0,2,69.7,135.2,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,Month-to-month,No,0-12,Medium,139.4,139.4,Low Value,5,High Risk
0,53,73.9,3958.25,0,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,Two year,No,48+,High,3916.7000000000003,3916.7000000000003,High Value,1,Low Risk
0,11,20.6,233.9,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,One year,No,0-12,Low,226.60000000000002,226.60000000000002,Low Value,3,Medium Risk
0,69,19.9,1363.45,0,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,Two year,No,48+,Low,1373.1,1373.1,Medium Value,0,Low Risk
0,4,70.9,273.0,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Month-to-month,Yes,0-12,High,283.6,283.6,Low Value,6,High Risk
0,72,89.05,6254.45,0,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,Two year,No,48+,High,6411.599999999999,6411.599999999999,High Value,1,Low Risk
1,58,45.3,2651.2,1,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,Month-to-month,Yes,48+,Medium,2627.3999999999996,2627.3999999999996,Medium Value,2,Low Risk
0,16,20.4,321.4,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,Month-to-month,No,12-24,Low,326.4,326.4,Low Value,3,Medium Risk
0,43,84.25,3539.25,0,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,One year,No,24-48,High,3622.75,3622.75,High Value,1,Low Risk
0,2,104.4,242.8,1,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,Month-to-month,Yes,0-12,High,208.8,208.8,Low Value,6,High Risk
0,14,81.95,1181.75,0,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,Two year,No,12-24,High,1147.3,1147.3,Medium Value,1,Low Risk
0,53,94.85,5000.2,1,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False,One year,Yes,48+,High,5027.049999999999,5027.049999999999,High Value,1,Low Risk
0,32,20.55,654.55,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,One year,No,24-48,Low,657.6,657.6,Low Value,1,Low Risk
0,34,24.7,780.2,0,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,Month-to-month,No,24-48,Low,839.8,839.8,Medium Value,2,Low Risk
1,15,74.45,1145.7,1,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,Month-to-month,Yes,12-24,High,1116.75,1116.75,Medium Value,3,Medium Risk
1,7,76.45,503.6,1,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Month-to-month,Yes,0-12,High,535.15,535.15,Low Value,6,High Risk
0,15,105.35,1559.25,0,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,Month-to-month,No,12-24,High,1580.25,1580.25,Medium Value,3,Medium Risk
0,61,20.55,1252.0,0,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,One year,No,48+,Low,1253.55,1253.55,Medium Value,0,Low Risk
0,1,29.95,29.95,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Month-to-month,Yes,0-12,Low,29.95,29.95,Low Value,5,High Risk
0,1,45.3,45.3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Month-to-month,No,0-12,Medium,45.3,45.3,Low Value,5,High Risk
0,8,84.5,662.65,1,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Month-to-month,Yes,0-12,High,676.0,676.0,Medium Value,5,High Risk
0,33,74.75,2453.3,0,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,One year,No,24-48,High,2466.75,2466.75,Medium Value,1,Low Risk
0,13,79.25,1111.65,1,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,Month-to-month,Yes,12-24,High,1030.25,1030.25,Medium Value,3,Medium Risk
0,1,24.8,24.8,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,Month-to-month,Yes,0-12,Low,24.8,24.8,Low Value,5,High Risk
0,20,51.8,1023.85,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,Month-to-month,No,12-24,Medium,1036.0,1036.0,Medium Value,2,Low Risk
